COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
3423,4392.589961375000,81.785593498125,23.702266905625,1.230769,2.0,0.000000,0.125000,0.875000,14.0,2.0,0.7119063225483604,0,UNICOM TECHNOLOGIES,,,,,,,,,,,0,active_2
1760,3579.140482500000,103.796935220000,24.315076060000,2.000000,1.0,0.000000,0.000000,1.000000,38.0,38.0,0.9555958151429195,0,ARISING CLEANING MANAGEMENT PTE. LTD.,,,,,,,,,,,2,lapsed_3
1435,8771.572488497500,149.921875125000,34.365704560000,0.085106,2.0,0.000000,0.000000,0.750000,47.0,1.0,1.7071210892712176,0,3STAR CONSULTING PTE. LTD.,,,,,,,,,,,11,active_2
2294,,,,,,,,,,,0.9555958151429195,1,STRATAX CONSULTING PTE. LTD.,4.094700500000,1.265634700000,0.997617940000,0.200000,1.0,1.000000,0.000000,0.000000,30.0,21.0,4,
2261,5517.528684164444,173.391126687778,37.601758773333,1.125000,1.0,1.000000,0.000000,0.000000,31.0,24.0,0.9488364955406431,0,INTERCLIQUE SOLUTIONS PTE. LTD.,,,,,,,,,,,6,lapsed_1
4610,7444.910000000000,104.228740000000,-66.177804990000,1.000000,1.0,0.000000,0.000000,0.000000,1.0,1.0,0.9555958151429195,0,GROWTHFUL VENTURES PTE. LTD.,,,,,,,,,,,10,active_3
3892,748.822448638000,18.642799131000,1.081000932000,1.111111,2.0,0.900000,0.000000,0.000000,9.0,1.0,0.3344744327024366,0,THE WEEBLINGS PTE. LTD.,,,,,,,,,,,12,active_1
3184,11046.737474294211,200.833108485263,55.731812585263,1.187500,3.0,0.210526,0.000000,0.736842,17.0,2.0,0.6132668646013364,0,ENSEMBLE ASSET MANAGEMENT PTE. LTD.,,,,,,,,,,,4,active_2
1937,1231.611461300000,32.020557910000,12.820135020000,0.166667,2.0,0.500000,0.000000,0.000000,35.0,24.0,0.9555958151429195,0,BLOCK VENTURES PTE. LTD.,,,,,,,,,,,11,lapsed_1
3891,744.491000000000,9.678383000000,-0.137730835000,0.666667,1.0,0.000000,0.000000,0.000000,9.0,7.0,0.9555958151429195,0,TECHNOLOGYINC,,,,,,,,,,,4,active_3
337,,,,,,,,,,,0.9555958151429195,1,D NEXT STOP PTE. LTD.,955.407842464390,27.500408040976,4.904561441463,0.672131,1.0,1.000000,0.000000,0.000000,60.0,0.0,4,
616,13641.987941037500,143.181114018938,41.300219448813,3.137255,3.0,0.712500,0.143750,0.143750,61.0,11.0,0.5365193485434889,1,MOSIMOSI ELECTRONIC PTE. LTD.,4715.605994000000,122.602777880000,21.672133010000,1.000000,1.0,1.000000,0.000000,0.000000,61.0,61.0,0,active_1
2339,454.139510000000,13.170045790000,6.923766300000,1.000000,1.0,0.000000,0.000000,0.000000,29.0,29.0,0.9555958151429195,0,ZE INTERNATIONAL EMPLOYMENT AGENCY,,,,,,,,,,,13,lapsed_3
2260,67932.581343758108,1450.701882490270,85.387383107162,4.352941,3.0,0.743243,0.000000,0.175676,30.0,14.0,3.07304308037752,0,PRISM TECH PRIVATE LIMITED,,,,,,,,,,,0,lapsed_1
2946,7444.910000000000,96.783830000000,-69.676912690000,1.000000,1.0,1.000000,0.000000,0.000000,20.0,20.0,0.9555958151429195,0,DEEEPLABS PTE. LTD.,,,,,,,,,,,11,lapsed_1
1673,19628.505215000000,526.790664235000,145.440969918750,0.615385,1.0,0.000000,0.000000,1.000000,41.0,29.0,1.3459261741480268,0,SKY 9 INNOVATION PTE. LTD.,,,,,,,,,,,2,lapsed_3
3694,6968.189457560833,126.119877445833,33.992218241667,2.000000,2.0,0.833333,0.000000,0.000000,10.0,5.0,0.5079103465221921,0,LEONGOLD TRADING COMPANY PTE LTD,,,,,,,,,,,8,active_1
2813,,,,,,,,,,,0.9555958151429195,1,FYNERGY CAPITAL TECHNOLOGIES PTE. LTD.,19771.751239328000,554.023400524000,76.022953974000,2.500000,1.0,1.000000,0.000000,0.000000,22.0,21.0,4,
3521,3747.164656290000,65.578489735000,15.392351425000,2.000000,2.0,0.500000,0.500000,0.000000,11.0,11.0,0.9555958151429195,0,LIGHTS N SHOWERS PTE. LTD.,,,,,,,,,,,0,active_3
62,37224.550000000000,666.319445000000,-152.226074770000,1.000000,1.0,0.000000,0.000000,1.000000,10.0,9.0,0.9555958151429195,0,PROTOCOL PTE. LTD.,,,,,,,,,,,6,active_2
3544,1610.334033000000,46.701920430000,5.829364530000,1.000000,1.0,0.000000,1.000000,0.000000,13.0,13.0,0.9555958151429195,0,EDLUTION PTE. LTD.,,,,,,,,,,,11,lapsed_0
2900,20063.775600605000,345.306093165000,15.057330475000,2.000000,2.0,0.000000,0.000000,0.000000,21.0,21.0,0.9555958151429195,0,HEALTH CAPITAL PTE. LTD.,,,,,,,,,,,2,lapsed_3
1314,585.666253333333,8.199327546667,1.014989396667,1.000000,1.0,1.000000,0.000000,0.000000,52.0,50.0,1.8387504912134995,0,SUPERFASTECH PTE. LTD.,,,,,,,,,,,11,lapsed_2
145,2447.871518180000,41.617046900000,9.626268630000,1.000000,1.0,0.000000,0.000000,0.000000,8.0,8.0,0.9555958151429195,0,MAVANDES PTE. LTD.,,,,,,,,,,,4,active_3
1416,6399.839134273750,83.320640878750,-66.946491947500,0.163265,3.0,0.000000,0.000000,0.125000,48.0,0.0,2.1236714881426844,0,3TOP CONSULTING PTE. LTD.,,,,,,,,,,,4,active_3
3893,521.143700000000,10.836066505000,3.865769517500,1.200000,1.0,1.000000,0.000000,0.000000,9.0,0.0,0.6023386019368342,0,CONTACTONE PROFESSIONAL SERVICES PTE. LTD.,,,,,,,,,,,4,active_1
3332,8452.956604485556,202.841122617222,10.652425391667,1.285714,3.0,0.777778,0.000000,0.000000,15.0,2.0,2.2086753072373835,0,TECK SIONG HUAT HARDWARE PTE LTD,,,,,,,,,,,0,active_1
4280,7883.943787610000,115.641787030000,-84.924088370000,1.000000,1.0,1.000000,0.000000,0.000000,5.0,5.0,0.9555958151429195,0,SELFFIX PTE LTD,,,,,,,,,,,0,active_1
1206,5620.907050000000,57.102459700000,11.435381760000,2.000000,2.0,0.000000,0.000000,0.500000,54.0,54.0,0.9555958151429195,0,XOREX PRESS PTE. LTD.,,,,,,,,,,,9,lapsed_3
3355,,,,,,,,,,,0.9555958151429195,1,BUSINESS SERVICES PROVIDER PTE LTD,406.111568377778,4.563109420833,0.207216661667,3.000000,1.0,1.000000,0.000000,0.000000,11.0,0.0,2,
1341,4463.223545000000,122.740508715000,11.416769485000,0.666667,1.0,0.000000,1.000000,0.000000,12.0,10.0,0.9555958151429195,0,IFOUNDRIES (ASIA PACIFIC) PTE. LTD.,,,,,,,,,,,6,active_0
1129,2429.772941970000,58.472323140000,7.556583650000,0.061224,3.0,0.333333,0.333333,0.000000,55.0,7.0,0.9555958151429195,0,EVEREST FORTUNE GROUP PTE. LTD.,,,,,,,,,,,5,active_3
2553,5959.960659583333,107.582982159583,26.239119988125,2.400000,1.0,1.000000,0.000000,0.000000,19.0,0.0,0.9063085168897189,1,INTELLIEO PRIVATE LIMITED,2886.763852500000,35.810017100000,-18.232584590000,2.000000,1.0,1.000000,0.000000,0.000000,20.0,20.0,8,active_1
2877,2999.565406365000,12.808967655000,-51.708622405000,0.105263,2.0,0.500000,0.000000,0.000000,19.0,1.0,0.9555958151429195,0,LOGIC SPARK INTERNATIONAL PTE. LIMITED,,,,,,,,,,,4,active_1
2599,2101.445538745385,36.253561930385,19.152603660385,1.040000,5.0,0.038462,0.846154,0.038462,24.0,0.0,0.5652162199083164,0,MY HAPPY PLACE PTE. LTD.,,,,,,,,,,,6,active_0
2838,465.031413330000,8.973598186667,2.675204326667,1.200000,1.0,0.000000,0.000000,0.000000,21.0,17.0,1.5230006015649789,0,CAMELOT SUITES PTE. LTD.,,,,,,,,,,,2,lapsed_3
3098,1057.109719482667,18.144982815667,4.166419799667,1.578947,2.0,0.700000,0.000000,0.300000,18.0,0.0,0.8582787882296603,0,INFINITY EDUCATION,,,,,,,,,,,10,active_1
2819,3404.637996191667,54.364180441389,-4.095114106111,1.636364,4.0,0.722222,0.000000,0.000000,21.0,0.0,1.3664791618616734,0,CARPE FORTE PTE. LTD.,,,,,,,,,,,4,active_1
2869,771.715174642500,22.120688837500,3.945802300000,2.000000,3.0,0.500000,0.250000,0.250000,21.0,20.0,0.9555958151429195,0,CLEANING WORKS PTE. LTD.,,,,,,,,,,,2,lapsed_1
388,6944.473076346667,180.553957320000,12.815171746667,0.750000,1.0,0.000000,1.000000,0.000000,61.0,58.0,0.9555958151429195,0,QUILT AI PTE. LTD.,,,,,,,,,,,11,lapsed_0
1659,,,,,,,,,,,0.9555958151429195,1,THE FUN EXPERIENCE PTE. LTD.,340.856306152774,8.251101966438,0.694977249247,9.419355,1.0,1.000000,0.000000,0.000000,42.0,12.0,10,
4070,5583.682500000000,0E-12,-71.597699470000,1.000000,1.0,1.000000,0.000000,0.000000,7.0,7.0,0.9555958151429195,0,ANG'S ACADEMY PTE. LTD.,,,,,,,,,,,10,active_1
1130,10579.433012390000,179.846690870000,40.932115180000,1.000000,1.0,0.000000,0.000000,0.000000,10.0,10.0,0.9555958151429195,0,CODY CO PTE. LTD.,,,,,,,,,,,10,active_3
3160,1952.431369955000,31.905161805000,9.235410855000,1.000000,2.0,0.000000,0.000000,0.000000,14.0,13.0,0.9555958151429195,0,AT&C HOLDINGS PTE. LTD.,,,,,,,,,,,2,lapsed_3
3998,315.167856666667,8.596389413333,2.754616700000,1.500000,1.0,1.000000,0.000000,0.000000,8.0,7.0,0.9555958151429195,0,DEVISE PTE. LTD.,,,,,,,,,,,4,active_1
4614,9940.155341737500,201.064684370000,96.701935990000,2.000000,1.0,0.000000,1.000000,0.000000,1.0,0.0,0.9555958151429195,0,PURPLEFIT PTE. LTD.,,,,,,,,,,,2,active_0
4262,5935.856522640000,83.100085420000,-51.593226300000,1.000000,1.0,1.000000,0.000000,0.000000,5.0,5.0,0.9555958151429195,0,JSTORE SG PTE. LTD.,,,,,,,,,,,0,active_1
1266,4144.444079771111,42.904189117778,-13.015357104444,0.169811,3.0,0.000000,0.777778,0.111111,52.0,0.0,0.9046234745361006,0,KRYST DIGITAL PTE. LTD.,,,,,,,,,,,11,active_0
3243,541.713986330000,14.085769720000,6.730198640000,1.000000,1.0,1.000000,0.000000,0.000000,16.0,16.0,0.9555958151429195,0,CSI TECH PTE. LTD.,,,,,,,,,,,4,lapsed_1
1814,,,,,,,,,,,0.9555958151429195,1,HAPPY FISH BEDOK PTE. LTD.,738.535072000000,0E-12,-0.372245500000,2.000000,1.0,1.000000,0.000000,0.000000,28.0,28.0,10,
2784,1201.112146666667,34.832252253333,5.618425413333,1.500000,1.0,0.000000,0.000000,1.000000,22.0,21.0,0.9555958151429195,0,A LEGEND IS BORN PTE. LTD.,,,,,,,,,,,10,lapsed_3
3156,7907.415237815789,134.470356257368,79.200519929474,1.055556,1.0,0.000000,1.000000,0.000000,17.0,0.0,0.48045887556970956,0,HOMEGROUND GYM TAMPINES PTE. LTD.,,,,,,,,,,,2,active_0
2477,7017.077241330870,127.496187746304,34.875519049130,1.703704,4.0,0.804348,0.000000,0.000000,27.0,1.0,0.7659350331980093,0,OUR VOID DECK PTE. LTD.,,,,,,,,,,,5,active_1
2581,7290.800363000000,153.108296605000,-16.412304095000,1.000000,1.0,1.000000,0.000000,0.000000,25.0,24.0,0.9555958151429195,0,WISENSE CREATIVE PTE. LTD.,,,,,,,,,,,6,lapsed_1
3633,2351.301108933333,65.479472432000,-1.317749070000,1.153846,1.0,1.000000,0.000000,0.000000,12.0,0.0,0.7239836240382421,0,THE RESCUE TRIBE PTE. LTD.,,,,,,,,,,,11,active_1
1750,1896.131719716667,28.906103893333,-19.140863610000,1.000000,1.0,0.000000,1.000000,0.000000,41.0,39.0,1.8437559904379244,0,MAD4MATH BUKIT TIMAH PTE. LTD.,,,,,,,,,,,10,lapsed_0
1254,689.010939814127,17.411753719206,7.317164798254,1.968750,2.0,0.746032,0.253968,0.000000,53.0,22.0,0.7114923336924132,0,HAMILTON HOLDINGS PTE. LTD.,,,,,,,,,,,4,lapsed_1
864,11887.811493240571,223.822427065810,38.578034638000,3.750000,2.0,0.666667,0.000000,0.333333,53.0,26.0,0.4543973894785903,1,HOSPITALITY & TOURISM TRAINING CENTRE PTE. LTD.,4169.149600000000,0E-12,-96.850834190000,1.000000,1.0,1.000000,0.000000,0.000000,43.0,43.0,10,lapsed_1
2787,,,,,,,,,,,0.9555958151429195,1,WEBDEV STUDIO,1982.663908646667,20.193077556667,-17.609693786667,0.600000,1.0,1.000000,0.000000,0.000000,22.0,18.0,11,
3591,9730.675516060714,187.190031026429,30.738969831429,1.000000,1.0,1.000000,0.000000,0.000000,13.0,0.0,0.6206739258678338,0,MEGAPIXEL SOLUTIONS LLP,,,,,,,,,,,11,active_1
2552,,,,,,,,,,,0.9555958151429195,1,SECURITY EQUIPMENT CENTRE,563.255995260870,6.764348118478,0.657498845109,3.680000,1.0,1.000000,0.000000,0.000000,24.0,0.0,0,
3673,10119.496399136667,198.873399193333,-34.033165246667,1.500000,1.0,1.000000,0.000000,0.000000,11.0,10.0,0.9555958151429195,0,ORIENTAL TANKS PTE. LTD.,,,,,,,,,,,0,active_1
613,4615.844200000000,74.512913514286,37.346859235714,1.000000,1.0,0.000000,1.000000,0.000000,61.0,55.0,0.8827348295047495,0,ALLYROSE PRIVATE LTD.,,,,,,,,,,,4,lapsed_0
2600,5586.919417391304,105.669168239130,62.153669289130,0.920000,1.0,0.000000,1.000000,0.000000,24.0,0.0,0.2788229296759204,0,THE STRENGTH YARD LLP,,,,,,,,,,,2,active_0
1128,12404.529247423500,208.077231221750,41.703780101500,0.701754,4.0,0.075000,0.000000,0.875000,56.0,0.0,0.5818774736113844,0,TFA GLOBAL PTE. LTD.,,,,,,,,,,,5,active_2
3695,4650.149813500714,81.749897813571,0.561558925714,1.400000,3.0,0.071429,0.857143,0.000000,10.0,1.0,0.3864565384452768,0,BODYNSYNC PRIVATE LIMITED,,,,,,,,,,,2,active_0
1475,,,,,,,,,,,0.9555958151429195,1,AJS GLOBAL PTE. LTD.,7.444910000000,2.531269400000,2.233473000000,1.000000,1.0,1.000000,0.000000,0.000000,13.0,13.0,13,
4554,16404.516719140000,397.967664050000,-27.427048440000,1.000000,1.0,1.000000,0.000000,0.000000,1.0,1.0,0.9555958151429195,0,BONDLINC PRIVATE LIMITED,,,,,,,,,,,4,active_1
1935,4178.083492000000,50.137746395000,14.580856235000,2.000000,2.0,0.500000,0.000000,0.500000,35.0,35.0,0.9555958151429195,0,PETS PHILOSOPHY PTE. LTD.,,,,,,,,,,,2,lapsed_3
1741,5955.928000000000,5.955928000000,-75.848743080000,1.000000,1.0,1.000000,0.000000,0.000000,38.0,38.0,0.9555958151429195,0,COMPUTER FORMS LIMITED LIABILITY PARTNERSHIP,,,,,,,,,,,9,lapsed_2
4103,13117.516405868085,260.994309041915,35.877338094681,5.875000,4.0,0.787234,0.106383,0.085106,7.0,0.0,0.9104447301312423,0,CUPRINA PTE. LTD.,,,,,,,,,,,0,active_1
2754,30314.742906250000,522.918845728125,76.519715593750,0.941176,1.0,0.000000,0.000000,1.000000,22.0,6.0,0.7579977666131437,0,EXECO GROUP APAC PTE. LTD.,,,,,,,,,,,2,active_2
2083,5553.181944548333,144.382862085000,44.117295841667,1.200000,1.0,1.000000,0.000000,0.000000,34.0,30.0,1.6187677666047593,0,PRIMACY TECHNOLOGY PTE. LTD.,,,,,,,,,,,11,lapsed_1
2858,1369.951289938000,22.418112992000,4.375905386286,1.590909,3.0,0.771429,0.000000,0.000000,21.0,0.0,0.7651151857206611,0,CARPE VICTORIA PTE. LTD.,,,,,,,,,,,4,active_1
2002,279.184125000000,1.675104750000,-0.610482620000,2.000000,1.0,1.000000,0.000000,0.000000,35.0,35.0,0.9555958151429195,0,FXR BUSINESS SERVICES PTE. LTD.,,,,,,,,,,,4,lapsed_1
1779,5726.624772000000,0E-12,-79.720096280000,1.000000,1.0,0.000000,1.000000,0.000000,40.0,40.0,0.9555958151429195,0,JJE HOLDINGS PTE. LTD.,,,,,,,,,,,4,lapsed_0
2580,2161.503930901765,49.722364210588,0.651210657059,2.428571,2.0,0.058824,0.000000,0.941176,25.0,19.0,1.1779179795427843,0,HIREWORKS PTE. LTD.,,,,,,,,,,,4,lapsed_3
2275,4427.235594551000,71.415299175000,-13.412005365000,1.250000,2.0,0.000000,0.700000,0.300000,28.0,21.0,1.4721657449148753,0,ANTER CONSULTING PTE. LTD.,,,,,,,,,,,4,lapsed_0
1571,,,,,,,,,,,0.9555958151429195,1,STEAD CORPORATE SERVICES PTE. LTD.,1733.646558966667,0E-12,-41.370124051667,1.500000,1.0,1.000000,0.000000,0.000000,44.0,41.0,4,
1591,,,,,,,,,,,0.9555958151429195,1,ASCENSION CORPORATE SERVICES PTE. LTD.,481.761818125000,0.967838300000,-0.351941200000,0.564103,1.0,1.000000,0.000000,0.000000,39.0,1.0,4,
1038,122.841015000000,3.193866390000,1.110036081000,1.000000,1.0,1.000000,0.000000,0.000000,57.0,38.0,0.2835855008432287,0,INFRACOM CONSULTANCY INTEGRATION PTE. LTD.,,,,,,,,,,,4,lapsed_2
3398,2772.555713679459,51.085563923514,8.012735297838,2.466667,4.0,0.324324,0.594595,0.000000,14.0,0.0,0.643960849249654,1,EDUPEDIA LANGUAGE AND TRAINING PTE. LTD.,2630.845071250000,64.035532137500,-0.908279020000,0.666667,1.0,1.000000,0.000000,0.000000,12.0,7.0,10,active_0
2045,3627.182486730000,43.522943860000,15.135502030000,1.000000,1.0,1.000000,0.000000,0.000000,34.0,34.0,0.9555958151429195,0,EPIC DESKTOPS,,,,,,,,,,,0,lapsed_1
1756,,,,,,,,,,,0.9555958151429195,1,GLOBAL SHIELD SOLUTIONS ASIA PTE. LTD.,1974.192841885000,51.481552650000,10.065518320000,0.060606,1.0,1.000000,0.000000,0.000000,34.0,2.0,2,
2792,5012.906066666667,52.387350033333,16.487994013333,0.428571,1.0,0.000000,1.000000,0.000000,22.0,16.0,1.848597313703697,0,SUNNY S CONSULTANCY,,,,,,,,,,,4,lapsed_0
2096,2800.849591100000,72.818664710000,3.454438240000,1.000000,1.0,0.000000,0.000000,0.000000,29.0,29.0,0.9555958151429195,0,CIRCLE EDUCATION SINGAPORE PTE. LTD.,,,,,,,,,,,4,lapsed_3
3438,4744.343346600000,124.294261432000,90.643268232000,1.000000,1.0,0.000000,1.000000,0.000000,14.0,0.0,0.3609324290080128,0,CHEMYST TUITION CENTRE PTE. LTD.,,,,,,,,,,,10,active_0
3679,10699.813770977692,195.371046276154,56.108850557692,1.083333,1.0,1.000000,0.000000,0.000000,11.0,0.0,0.1577378429469331,0,S3 ENTERPRISE PTE. LTD.,,,,,,,,,,,0,active_1
2999,11609.153094105417,195.128919667917,30.663412857917,2.181818,2.0,0.833333,0.000000,0.166667,19.0,9.0,1.5422791017297601,0,GOOD FOR FOOD PTE. LTD.,,,,,,,,,,,11,active_1
4125,2408.580667250000,41.560194860000,14.309117020000,1.375000,3.0,0.090909,0.818182,0.000000,7.0,0.0,0.5561344559053566,0,BLOOMS ACADEMY PTE. LTD.,,,,,,,,,,,10,active_0
4577,,,,,,,,,,,0.9555958151429195,1,TWIG LEARNING CENTER PTE. LTD.,349.717202340000,0E-12,-0.372245500000,12.500000,1.0,0.000000,0.000000,0.000000,1.0,0.0,10,
100,,,,,,,,,,,0.9555958151429195,1,ETEREO GROUP PTE. LTD.,4519.060370000000,131.052750730000,26.265642480000,2.000000,1.0,1.000000,0.000000,0.000000,12.0,12.0,4,
3586,,,,,,,,,,,0.9555958151429195,1,UNIVERSAL PRINT,524.996440925000,13.719728311667,2.525065308333,0.750000,1.0,1.000000,0.000000,0.000000,7.0,0.0,9,
523,6508.653008220000,120.406529430000,35.430326690000,1.000000,1.0,0.000000,0.000000,0.000000,7.0,7.0,0.9555958151429195,0,DUE PTE. LTD.,,,,,,,,,,,11,active_3
99,,,,,,,,,,,0.9555958151429195,1,YOUPRINT PRODUCTIONS PTE. LTD.,286.137941510267,3.921298780204,0.485301594957,28.403226,1.0,1.000000,0.000000,0.000000,61.0,0.0,9,
3077,5587.397013762667,124.768915805111,28.575219004444,2.812500,2.0,0.933333,0.000000,0.000000,19.0,4.0,1.1871147554764552,0,GOLDPRINT ENTERPRISE PTE. LTD.,,,,,,,,,,,6,active_1
1748,,,,,,,,,,,0.9555958151429195,1,AURIEL BIZCONNECT PTE. LTD.,1142.784378862500,26.934443561667,4.738995419583,0.600000,1.0,1.000000,0.000000,0.000000,40.0,1.0,10,
3157,7355.571080000000,79.571198080000,-17.194019645000,0.666667,1.0,1.000000,0.000000,0.000000,18.0,16.0,0.9555958151429195,0,ITP INC PTE. LTD.,,,,,,,,,,,10,lapsed_1
25,11154.032952968400,222.664452854800,3.962776694800,1.250000,2.0,0.000000,0.640000,0.360000,61.0,42.0,1.147341500690132,1,APPILOQUE PTE. LTD.,,,,,,,,,,,11,lapsed_0
2139,1116.736500000000,29.035149000000,13.207270340000,1.000000,1.0,1.000000,0.000000,0.000000,33.0,33.0,0.9555958151429195,0,CURIOUSCORE PTE. LTD.,,,,,,,,,,,10,lapsed_1
1751,1937.041372651739,30.897847826087,5.185306248696,18.071429,6.0,0.898551,0.071146,0.018445,41.0,0.0,0.3828180487143473,0,NANYANG EQUIPMENT PTE LTD,,,,,,,,,,,4,active_1
3055,1114.183640361000,8.650240929000,-6.562688165000,0.526316,2.0,0.000000,0.000000,0.000000,19.0,1.0,2.3855129403338275,0,HUA LIAN AGENCIES PTE LTD,,,,,,,,,,,4,active_3
112,10745.058898275862,202.880215525862,-0.014248017414,5.272727,1.0,0.000000,0.000000,1.000000,60.0,50.0,1.2067182935618563,0,CONVERSANT SOLUTIONS PTE. LTD.,,,,,,,,,,,7,lapsed_3
1752,,,,,,,,,,,0.9555958151429195,1,BSP MANAGEMENT PTE LTD,720.280764590411,10.393910240548,1.566796607260,1.780488,1.0,1.000000,0.000000,0.000000,40.0,0.0,2,
2046,3107.083488147139,55.765418778747,25.618057025150,10.485714,1.0,0.000000,1.000000,0.000000,34.0,0.0,0.1949436028108034,0,STANLEY LEARNING SPACE PTE. LTD.,,,,,,,,,,,10,active_0
2089,3478.899281416667,88.041700833333,15.787232459444,6.600000,2.0,0.015152,0.984848,0.000000,34.0,5.0,0.2986199380712016,0,BLEUX PRIVATE LTD.,,,,,,,,,,,4,active_0
1708,,,,,,,,,,,0.9555958151429195,1,THE FUN EVENTS PTE. LTD.,440.859191277603,6.238968895387,1.031446229510,18.476190,1.0,1.000000,0.000000,0.000000,41.0,0.0,10,
2697,11110.947472020000,332.937864182000,40.760882250000,1.250000,1.0,0.000000,1.000000,0.000000,23.0,20.0,1.869631536285885,0,YHM PTE. LTD.,,,,,,,,,,,5,lapsed_0
953,1179.730054942083,18.691377168750,3.305850244583,0.461538,3.0,0.458333,0.500000,0.041667,59.0,8.0,0.78568814459939,0,JMV HOLDINGS PTE. LTD.,,,,,,,,,,,0,active_3
2728,1257.951552880000,32.705489630000,15.932107400000,1.000000,1.0,1.000000,0.000000,0.000000,15.0,15.0,0.9555958151429195,0,ASALTA TECHNOLOGIES PTE. LTD.,,,,,,,,,,,11,lapsed_1
3191,4118.181746140000,107.072695620000,40.325355015000,0.181818,1.0,0.000000,0.000000,0.000000,17.0,7.0,0.9555958151429195,0,BUTTERSPARK DIGITAL PTE. LTD.,,,,,,,,,,,4,active_3
3198,9946.956267022500,181.564603852500,51.796100097500,4.000000,3.0,0.500000,0.250000,0.000000,8.0,8.0,0.9555958151429195,0,DEKKO TABLE & CHAIR SERVICES,,,,,,,,,,,0,active_3
3382,23644.918074551481,406.164509960000,109.600931908519,3.375000,4.0,0.000000,0.629630,0.259259,15.0,0.0,0.6567341957204992,0,PERCEPTUM EDUCATION PTE. LTD.,,,,,,,,,,,10,active_0
4089,8526.190116125000,191.933502255000,80.211460340000,2.000000,2.0,0.500000,0.000000,0.000000,7.0,7.0,0.9555958151429195,0,JT CONSULTANCY & MANAGEMENT PTE. LTD.,,,,,,,,,,,4,active_3
3838,9614.542896750000,146.471159340000,22.453848560000,1.000000,1.0,0.000000,0.000000,1.000000,9.0,2.0,0.24958806569163045,0,DYNAMIC CORPORATE MANAGEMENT SERVICES PTE. LTD.,,,,,,,,,,,4,active_2
1172,2739.726880000000,0E-12,-59.201924320000,1.000000,1.0,0.000000,0.000000,1.000000,55.0,55.0,0.9555958151429195,0,THUNDERBUDDY SG PTE. LTD.,,,,,,,,,,,0,lapsed_3
2420,2979.304083800000,38.728421820000,-0.930613750000,1.000000,1.0,0.000000,1.000000,0.000000,28.0,28.0,0.9555958151429195,0,WESHAREOFFICE PTE. LTD.,,,,,,,,,,,1,lapsed_0
3468,10422.874000000000,154.332984300000,17.763555260000,0.666667,1.0,0.000000,1.000000,0.000000,13.0,11.0,0.9555958151429195,0,6DEGREE NETWORKS,,,,,,,,,,,4,active_0
3755,11329.122048552000,206.238896820000,57.977981116000,0.909091,2.0,0.500000,0.000000,0.000000,10.0,0.0,0.7028417389133511,0,EIGHT CAPITAL PTE. LTD.,,,,,,,,,,,11,active_1
2165,37224.550000000000,632.817350000000,197.319894640000,1.000000,1.0,1.000000,0.000000,0.000000,32.0,32.0,0.9555958151429195,0,HERIT ADVISORY PTE. LTD.,,,,,,,,,,,4,lapsed_1
4427,644.277256169412,31.247601077647,5.560033962353,4.250000,1.0,1.000000,0.000000,0.000000,3.0,0.0,0.39294120380744063,0,TRIVEES LLP,,,,,,,,,,,0,active_1
2936,755.116917000000,13.919274460000,3.740052060000,1.000000,1.0,0.000000,1.000000,0.000000,20.0,10.0,0.7195628609632654,0,CREDENCE MANAGEMENT CONSULTING PTE. LTD.,,,,,,,,,,,4,active_0
3623,,,,,,,,,,,0.9555958151429195,1,KAKI COLIVING PTE. LTD.,1123.858137156061,4.779689342072,0.297986806905,30.076923,1.0,1.000000,0.000000,0.000000,12.0,0.0,2,
4524,,,,,,,,,,,0.9555958151429195,1,MY FIRST SIGN PTE. LTD.,371.259049425000,12.511171255000,1.775611035000,2.000000,1.0,1.000000,0.000000,0.000000,0.0,0.0,6,
805,23870.062978136325,348.073805730783,26.228956116265,2.677419,7.0,0.512048,0.000000,0.301205,61.0,0.0,0.5663370391385207,1,CHIRON FLIGHT SERVICES PTE. LTD.,4205.299080980161,115.381575417581,18.252517736129,1.771429,1.0,1.000000,0.000000,0.000000,34.0,0.0,0,active_1
