COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
480,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8815346531273621,1,ROYALWORKZ,8900.583472660000,231.417582440000,46.545577320000,1.000000,1.0,1.000000,0.000000,0.000000,50.0,50.0,0,lapsed_1
1940,2438.264200230000,40.642102095000,-4.619905060000,0.628571,2.0,0.272727,0.727273,0.000000,36.0,2.0,0.9507852355215278,1,SUSTAINABILITY COLLECTIVE PTE. LTD.,3461.883150000000,45.004480950000,-27.907245135000,2.000000,1.0,1.000000,0.000000,0.000000,16.0,16.0,0,lapsed_1
4142,29301.132767790714,509.181324967857,60.731321545714,1.750000,3.0,0.357143,0.214286,0.428571,7.0,0.0,0.33136385772625554,0,LEPETITSOCIETY PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
2750,1578.320920000000,45.771306680000,7.229007610000,1.000000,1.0,0.000000,0.000000,0.000000,22.0,22.0,0.8815346531273621,0,TKMVS TRADING PRIVATE LIMITED,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
1882,14493.033284798750,217.395714864167,92.983203445000,12.000000,2.0,0.916667,0.083333,0.000000,37.0,36.0,0.8815346531273621,0,DRINIFINI BEVERAGES PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
2131,5075.667898785000,102.041531797857,33.055400400000,0.933333,2.0,0.214286,0.785714,0.000000,33.0,19.0,0.7413990375804634,0,SRI SARAVANAA RESTAURANT PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
3787,7985.087356906000,141.290990962000,33.732887210000,0.454545,1.0,0.000000,0.000000,1.000000,10.0,0.0,0.1786581124627696,0,ACESIA PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
2176,21718.287729545000,224.586877515000,-4.468186818333,0.857143,1.0,1.000000,0.000000,0.000000,30.0,24.0,2.3281770169471265,0,IRISH DUCK COMPANY PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
3252,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8815346531273621,1,ASIA APPAREL PTE. LTD.,108.961984703846,0.627663181538,0.039515291538,0.812500,1.0,1.000000,0.000000,0.000000,15.0,0.0,0,active_collect_2
2814,3407.490464402558,90.476086718140,38.345268661163,2.388889,3.0,0.767442,0.209302,0.000000,21.0,4.0,1.0217459898657753,0,LBRLABEL PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
